"報告年度:2023","議題:氣候相關議題管理"
"=""3709""","鑫聯大投控","本公司以董事會作為最高監督單位，統籌整體氣候策略方向並監督相關單位執行氣候相關風險管理情形。依據現行組織由「溫室氣體盤查推動組織」專案小組負責執行，由本公司總經理，負責指導管理及監督執行情形，並每年定期(至少一次)由公司治理室向董事會報告執行進度，包含氣候相關議題的執行成果及未來規劃。","本公司參照聯合國金融穩定委員會(Financial Stability Board, FSB)氣候相關財務揭露專案工作小組所發布氣候變遷相關財務揭露建議書TCFD指引，透過內部討論與評估氣候相關議題，鑑別出5項氣候風險與5項氣候機會，並將影響期間分為短期(1~3年)、中期(3~10年)、長期(10年以上)，茲將潛在財務影響分述如下： 一、氣候風險 風險型態: 轉型風險 風險項目: 政策與法規 風險因子: 碳稅，碳費 潛在財務影響: 政府開徵碳稅或碳費，將導致營運成本增加及面臨物流配送成本轉嫁，將影響經營績效 影響期間: 中期  風險項目: 市場 風險因子: 能源轉型可能引發電價上漲 潛在財務影響: 整體上下流營運成本增加 影響期間: 中期  風險項目: 企業形象 風險因子: 對於環境及相關外部評比單位最終之評比結果對企業之影響 潛在財務影響: 無法確切執行永續經營相關作為，導致永續評比落後同業，將造成企業形象受損 影響期間: 中期  風險型態: 實體風險 風險項目: 立即性 風險因子: 颱風、水災、土石流 潛在財務影響: 天災將損害公司及倉儲設備、使貨物受潮、資訊網路系統服務中斷或造成人員傷亡，進而導致供應鏈斷鏈及營運中斷 影響期間: 短期  風險項目: 長期性 風險因子: 氣溫上升 潛在財務影響: 為維持辦公室溫度，冷氣運轉需求提高，導致電費等相關營運成本增加 影響期間: 中期  風險項目: 長期性 風險因子: 海平面上升 潛在財務影響: 營運據點淹沒導致財務損失 影響期間: 長期  二、氣候機會 類型: 資源效率 機會因子: 使用更高效率的建築物及設備 潛在財務影響: 提高資產價值並降低電費水費等營運成本 影響期間: 短期  類型: 能源來源 機會因子: 低碳能源使用 潛在財務影響: 使用低碳能源，減少潛在碳排成本 影響期間: 中期  類型: 產品與服務 機會因子: 引進增加低碳商品與服務 潛在財務影響: 引進低碳環保效能的電腦及其週邊產品及使用環保產品之服務創造商機 影響期間: 中期  類型: 市場 機會因子: 進入新市場 潛在財務影響: 各國減碳政策將帶動環保及效能提升之電腦及其周邊需求與商機持續增加，期待綠色市場能創造商業機會 影響期間: 長期  類型: 韌性 機會因子: 建立有效的緊急應變計畫 潛在財務影響: 提高面對風險時的應變能力。 影響期間: 短期","一、針對極端氣候事件(立即性及長期性)及轉型行動(政策與法規、市場、名譽)，對本公司財務之影響，詳如上揭項目2之說明。 二、本公司將循序檢視並且對於極端氣候事件及轉型行動對公司之影響，擬定因應策略。","本公司對於氣候變遷風險管理，將規劃於一般風險管理中，透過風險辨識定義出六大風險，其中包含環境風險(天然災害導致營運中斷)，並訂有營運中斷緊急應變程序；氣候風險管理流程主要分為三大步驟，分別為「辨識並評估」、「監控及因應」及「報告」。","本公司為瞭解未來各種可能氣候路徑造成的風險衝擊，已使用情境分析，評估2項實體風險(淹水災害、全球平均溫度上升)及1項轉型風險(商品運輸碳排放成本轉嫁)，並制定合適的因應策略，以降低氣候風險之潛在衝擊；針對使用之風險情境、分析因子及評估結果，揭露如下表： 風險情境: 淹水災害 分析因子: 危害度、脆弱度、暴露度 氣候情境: 國家災害防救科技中心（NCDR）氣候變遷災害風險調適平台發佈之淹水災害風險圖資(RCP 2.6、RCP 8.5) 評估結果: 在RCP 8.5情境下，人員衝擊有一處據點屬中度氣候敏感度，物流配送在不同情境下皆為低度風險敏感度  風險情境: 全球平均溫度上升 分析因子: 空調能源費用 氣候情境: 綠色金融合作網絡體系(NGFS)模擬(RCP 2.6、RCP 4.5、RCP 6.0、RCP 8.5)之升溫趨勢 評估結果: 各情境下財務衝擊金額影響低  風險情境: 商品運輸碳排放成本轉嫁 分析因子: 運輸成本 氣候情境: NGFS模式分析目前政策、NDCs、2050淨零排放情境 評估結果: 2050淨零排放情境下，因碳排放所產生之轉嫁成本總計超過1,600萬元","為因應氣候變遷所導致之關鍵風險與機會，本公司針對低碳營運與推動綠色價值鏈議題，訂定以下管理計畫： 一、低碳營運 1.辦公區域：短期搬遷至獲得綠建築標章的新大樓集中辦公，減少能源消耗與辦公室營運成本；長期則逐步採購節能設備，減少辦公室能源的使用。 2.物流倉儲：檢視溫室盤查進行改善方案，減少上下游包裝材料使用，對於運送過程產生之溫盤數據做為檢討設定改善方案及目標。 二、綠色價值鏈 1.潔淨科技產品引進：偕同供應商引進潔淨科技相關之產品及研發解決方案，以推廣綠能相關電腦及其周邊之商機。","","一、本公司氣候相關目標設定，詳如上揭項目6之說明。 二、本公司為達成2050年淨零排放目標，將以節能作為優先的減量方式，針對重大營運據點用電狀況進行分析，強化各據點用電管理，並將逐步擴大再生能源使用，以「採購憑證(REC)、採購綠電、自建」等作為策略工具，以期達到集團再生能源使用率階段性目標。"
"=""3710""","連展投控","連展積極強化公司永續經營，以及環境相關之治理機能，透過由連展永續發展委員會作為氣候風險與環境管理之權責單位，負責追蹤管考氣候機會與風險之鑑別情形、衝擊評估、績效管理結果，並每年至少向董事會報告一次執行計畫與成果。 連展永續發展委員會涵蓋廠務、總務、財務、採購、法務等部門，各部門依據執掌範圍評估氣候相關風險與機會發生之可能性與衝擊影響程度，擬定必要措施並落實執行，積極管理各風險，並提升環境管理績效。","為辨識出與連展相關之關鍵氣候風險與機會議題，連展透過永續發展委員會召集公司治理小組、供應鏈管理小組、環保節能小組、社會員工小組以及客戶服務小組等5大小組，進行氣候相關議題蒐整，透過分析國際趨勢以及蒐整廠區歷史經驗做為主要評估方式。連展投控依循TCFD將議題區分為實體風險、轉型風險與機會3大類別，並請各小組針對各項氣候相關議題進行討論與評分，依據議題之影響程度與發生可能性評分量化議題之重大性，並將結果繪製成氣候風險與機會矩陣圖，針對關鍵議題研擬相關因應策略。","連展秉持著企業永續發展須根基於完善的環境管理的理念，積極提升員工環境保護意識，在與客戶建立信賴及創造利潤的同時，我們也重視營運過程對環境產生的潛在衝擊，無論在能源、水資源、廢棄物或溫室氣體管理上，連展皆訂有內部管理相應政策，每年針對環境數據進行追蹤檢討，以落實企業環境管理與環境永續之願景。 (一)持續節能減碳，致力減緩全球暖化進程 (二)引進與發展低碳科技，推動供應鏈溫室氣體減量，透過綠色設計、綠色採購從源頭進行碳排放減量。 (三)透過溫室氣體管理系統，持續改善以發展低碳產品。 (四)進行教育訓練及減量行動推廣，善盡企業社會責任。 (五)落實生活減廢，原物料製程下腳料再利用，進料包裝材再使用。","2022年連展之氣候風險與機會共鑑別出3項重大議題，其中包含2項轉型風險、1項機會。我們透過與各廠區單位訪談，盤點近年來第一線同仁面臨之氣候風險與機會情況，並將各廠區氣候災害與法規因應歷史紀錄納入評估，藉以聚焦重點氣候風險議題，並將影響期程定義為：短期為預計3年內發生、中期為3-5年內發生、長期為5年後發生，並估算實際衝擊影響程度以提出連展氣候風險機會因應策略。","","","",""
"=""3713""","新晶投控","因應極端氣候之風險與機會，本公司已委任專業顧問機構，參照TCFD之架構蒐集相關資料以評估氣候風險對各部門可能產生之影響，以擬定其相關因應措施，本公司董事會為氣候相關風險與機會之最高治理單位，負責監督及管理氣候風險之政策","1.本公司面臨氣候變遷的潛在風險，可能影響資源短缺、原料成本增加、運輸成本增加、地貌改變等可能使公司因為氣候變遷而直接或間接衝擊到營運成果 2.由於氣候變遷使得各界對環保意識持續高漲，並對綠能產業的需求更加顯著，本公司將積極進行太陽能發電案場之開發，以提升國內綠電之發電量","1.颱風及淹水等極端氣候事件之發生可能造成工程逾期、營運成本增加或造成太陽能電廠設備損壞，而本公司之太陽能電廠於設計及施工時已考量相關可能性，預期可承受一定程度內之災害侵襲 2.氣候變遷相關法規之通過，將對國內排放源徵收碳費，而本公司現階段並非高碳排產業，故預期對本公司之營運不致產生重大影響","本公司已委任專業顧問機構，參照TCFD之架構蒐集相關資料以評估氣候風險對各部門可能產生之影響，並於擬定風險管理及應對方式後統整於公司之管理制度中","","","",""
"=""4102""","永日","董事會為公司風險管理之最高單位，監督整體風險管理制度之執行，確保風險管理之有效性。 風險管理小組由總經理擔任召集人，各業務單位依營運狀態辨識可能造成影響之風險，並採取必要之因應措施，由總經理定期回報董事會。","氣候相關風險的影響及因應方案，簡述如下： 1.旱災極端天氣事件嚴重程度提高：     風險類別：實體風險   風險構面：立即性  影響時間：短期     對公司策略、營運、財務的影響：旱災-將造成馬鈴薯產量下滑，供應商價格調漲，造成公司原料成本上升。     因應策略方案：調整庫存政策，預先規劃，並增加不同供應來源。     因應方案的財務影響：生產成本與營運成本增加。 2.降雨(水)模式變化和氣候模式的極端變化：     風險類別：實體風險   風險構面：長期性  影響時間：中期     對公司策略、營運、財務的影響：因降雨分布不均，導致水資源供應不穩定，影響產線運作與生產排程。     因應策略方案：水資源循環利用，並評估規劃增加儲槽與水資源循環再利用措施。     因應方案的財務影響：營運成本與資本支出成本增加。 3.強化排放量報導義務：     風險類別：轉型風險   風險構面：政府和法規  影響時間：短期     對公司策略、營運、財務的影響：政府申報與法規揭露要求，若無法達成，將導致罰款支出增加。     因應策略方案：內部提前展開碳盤查作業。     因應方案的財務影響：營運成本增加。","極端氣候事件(旱災、降雨模式變化)可能導致公司原料採購成本上升、生產線無法正常運作，這些情況使公司需承擔更高的營運成本維持供應鏈運作順暢，及需投入更多資本支出增設或更新相關設施，進而影響公司之短、中、長期之財務規劃。 為持續符合法規，本公司目前投入碳盤查作業作為轉型行動，如：人員教育訓練、委外查證等，短期可能發生較多之營運支出，中、長期而言可避免因違反法規而導致之罰款，亦可能為公司制定減碳計畫奠定基礎，減少能耗以降低營運成本。","永日化學將氣候風險列入公司風險管理政策中，從日常營運中辨識、衡量可能影響企業永續發展之相關風險，擬訂相關管理策略與因應措施，並確保所有風險均能有效掌控。","","","",""
"=""4105""","東洋","董事會為氣候變遷最高指導及監督單位，負責決策、評估、監督氣候相關議題及事項。風險管理中心為氣候變遷管理專責單位，依風險管理中心所制訂之「氣候治理」重大準則行使權利，每年向永續發展委員會及董事會報告公司為因應氣候變遷所擬定目標之執行進度。","短期的風險影響提升能源(水、電)的成本，包含汰舊換新及低碳設備或綠色供應鏈和庫存的成本增加，皆會在近期5年內發生；中長期若企業轉型以高效能技術或創新產品優化公司競爭力，則成本也會提高。氣候變遷的機會包含提升效率和企業對於氣候變遷的調適能力，則可在增加之成本上減少支出。","轉型會面臨政策法規、技術、市場及名譽的風險，會產生的影響包含電費增加、設備汰舊換新所延伸的支出、庫存量增加及存貨成本；而極端氣候恐導致缺水和旱災，進而增加成本以因應風險。","本公司「風險管理政策」依照整體營運方針及策略定義各類風險，建立辨識、評估、處理風險及有效監督與檢討之管理機制，以規避或降低風險事件發生對公司之營運衝擊，確保企業永續發展。雷同於氣候風險之流程，首先建立治理原則擬定策略，便是可能的風險及應對方式後加以管理，並設定目標以有效掌控並降低風險值及發生頻率。","情境模擬參考IPCC氣候變遷第五次評估報告中提出的RCP（Representative Concentration Pathways）氣候情境，並採用RCP 2.6 情境，升溫幅度約為2℃，以符合金管會TCFD 框架揭露要求。主要財務影響包含電費增加、設備汰舊換新所延伸的支出、庫存量增加及存貨成本；而極端氣候恐導致缺水和旱災，進而增加成本以因應風險。","落實節能減碳，評估投入綠能及低碳物流的可能性，並確實完成供水商名冊以免乾旱或缺水危機及減少耗水量，同時確保原物料或能資源來源穩定，提升台灣東洋災害應變及調適能力。","","台灣東洋設定氣候變遷之短中長期目標，包含積極節電與減碳計畫已達成較前一年度節電2%，逐年提高減少碳排放的目標值，同時以2022年為基準，2030年碳排量減少8%以上。以上所有邊界範疇包含母公司整體，溫排範疇1~3皆涵蓋在內。"
"=""4107""","邦特","管理階層每季向董事會報告當期重要資訊與執行情形，包含節能減碳執行成效、溫室氣體排放管理、氣候衝擊評估與永續目標達成進度。永續發展工作小組是氣候變遷管理的最高單位，由董事長擔任主任委員，未來統籌規畫與訂定公司因應氣候變遷與提升綠色能源的行動計畫，執行相關氣候風險管控方案與對策。 ","本公司將風險與機會影響企業業務,策略及財務三個構面分類,據以預測短期(1-3年)中期(3-10年)以及長期(10年以上)影響,並研擬適當因應策略與細部計畫 ","極端氣候事件如溫度上升對財務之影響,主要可能導致營運成本增加(產生碳稅或碳費)或出貨量減低,造成營收獲利減少 ","本公司目前針對氣候風險鑑別與評估,尚在研擬研究中,並據以調整公司相關業務 ","","","",""
"=""4109""","加捷生醫","（一）本公司為掌握氣候變遷議題對公司永續經營之影響，公司董事會及永續發展小組決定自2023年起導入國際金融穩定委員會所頒佈之氣候相關財務揭露（Task Force on Climate-related Financial Disclosures，簡稱TCFD）揭露架構，辨識及追蹤氣候變遷可能對營運造成的重大風險與機會，並據以擬定因應及管理措施，落實企業風險管理工作。 （二）加捷希望透過逐步深化氣候治理，期能有效強化營運韌性並減緩氣候變遷所帶來的各項衝擊。加捷氣候治理架構說明如下: 董事會及永續發展小組 本公司之氣候治理最高單位為董事會，負責推動、決策公司之氣候相關策略方向，同時扮演監督公司整體氣候行動推展之角色。董事會亦為決議公司氣候承諾與目標之關鍵角色，並不定期討論當前氣候風險機會趨勢，針對關鍵氣候風險提出集團整體具體策略，以穩定維持公司之永續經營。 為強化加捷對氣候相關風險機會議題之管理與鑑別，本公司於2023年成立永續發展小組。為降低公司受氣候變遷之影響與財務衝擊，並探尋公司於氣候變遷下之關鍵風險與機會議題，積極應對與掌握當前趨勢以提升集團之氣候韌性，永續發展小組下特別設有永續環境發展、員工關係暨社會公益、公司治理暨誠信經營等3個工作小組，並由各部門高階管理層擔任小組組長。永續發展小組主要責任為蒐整集團各子公司與廠區之氣候議題現況，並協助監督集團內各公司、廠區之氣候因應目標與行動達成情況，協助溝通、整合集團之氣候治理現況。不定期與各據點進行ESG會議，評估當前同業氣候風險與機會關鍵議題趨勢，並依各據點因應氣候風險議題之現況，協助橋接資源與提供建議，協助集團下各據點提升氣候韌性。 ","短期：轉型風險-原物料成本上漲 長期：實體風險-降雨(水)模式變化和氣候模式的極端變化 長期：實體風險-平均氣溫上升 ","潛在財務影響-營運成本增加","轉型風險-原物料成本上漲之因應策略與管理措施 1.強化研發技術與開發多元產品，降低對單一原料的依賴。 2.針對高風險原物料，與供應商簽訂長期合約，建立穩定供應源。 實體風險-降雨(水)模式變化和氣候模式的極端變化之因應策略與管理措施 1.建立供應鏈原物料備援計劃，避免供應鏈中斷之情況，逐步分散供應商供貨，減少單一供應商因氣候因素衝擊之因應成本。 2.購置UPS24小時不斷電系統，預防區域臨時減壓供電對設備之衝擊影響。 3.內已建置之儲水池（預計可支應7天之營運），靈活調度以降低受自來水供水影響之可能性。 實體風險-平均氣溫上升之因應策略與管理措施 1.定期保養、檢查及汰換空調設備，提升運轉效率及降低故障發生率。 2.持續執行及導入各項節能管理措施。 3.空調系統調配管控，辦公室空調溫度設定為25度以上或以對外窗開啟方式調節室內溫度。   ","","一、機會-使用更高效率的生產和配銷流程；因應策略與管理措施-1.強化研發技術與開發多元產品，降低對單一原料的依賴。2.針對高風險原物料，與供應商簽訂長期合約，建立穩定供應源。 二、實體風險-降雨(水)模式變化和氣候模式的極端變化；因應策略與管理措施-1.建立供應鏈原物料備援計劃，避免供應鏈中斷之情況，逐步分散供應商供貨，減少單一供應商因氣候因素衝擊之因應成本。2.購置UPS24小時不斷電系統，預防區域臨時減壓供電對設備之衝擊影響。3.內已建置之儲水池（預計可支應7天之營運），靈活調度以降低受自來水供水影響之可能性。 三、實體風險-平均氣溫上升；因應策略與管理措施-1.定期保養、檢查及汰換空調設備，提升運轉效率及降低故障發生率。2.持續執行及導入各項節能管理措施。3.空調系統調配管控，辦公室空調溫度設定為25度以上或以對外窗開啟方式調節室內溫度。   ","規劃中","加捷生醫於112年間開始自主進行盤查全廠區之溫室氣體，遵循溫室氣體盤查議定另及溫室氣體盤查量化作業。"
"=""4111""","濟生","本公司尚未建立推動永續發展之治理架構及設置推動永續發展專（兼）職單位，預計民國113年下半年建立。","氣候風險： 短期(1~3年)：平均氣溫上升 中期(4~6年)：颱風、洪水等極端天氣事件嚴重程度提高、降雨模式變化和氣候模式的極端變化  氣候機會： 中期(4~6年)：回收再利用、減少用水量和耗水量、使用低碳能源、善用公共部門獎勵辦法、參與可再生能源項目並採用節能措施","極端氣候： 1.平均氣溫上升：營運成本提高 2.颱風、洪水等極端天氣事件嚴重程度提高：產能下降或中斷（如停產、運輸困難、供應鏈中斷）、影響勞動力管理和規劃（如衛生、安全、缺勤） 3.降雨(水)模式變化和氣候模式的極端變化：銷量/ 產出降低導致收入下降   轉型行動： 1.回收再利用：降低營運成本 2.減少用水量和耗水量：降低營運成本 3.使用低碳能源：降低溫室氣體排放風險，因此降低對碳交易價格變化的敏感度 4.善用公共部門獎勵辦法：提高收入 5.參與可再生能源項目並採用節能措施：透過韌性規劃提高市場估值","待本公司成立永續發展委員會後，採用TCFD 架構辨識風險與機會，以矩陣圖進行風險與機會鑑別高度風險與機會，由永續發展委員會。將納入年度公司風險管理評估項目，每年向董事會報告風險控制措施、管理運作。","","","",""
"=""4113""","聯上","以董事會為最高監督單位，監督高階經理人持續關注氣候變遷議題及全球氣候、環境保護政策，同時監督各部門執行氣候相關風險管理情形及相關積極對應策略擬定。","(1).	短期目標：全面落實綠建築設計、規劃節能設備及資源妥善管理避免浪費。 (2).	中長期目標：提升再生能源使用比例及導入減碳技術、減碳工法等，讓建築生產過程中，達淨零碳排的精神。","1.法規與碳價機制執行，碳排超標衍生罰鍰或罰金。 2.環境保育、環境及溫室氣體排放量監測等增加開發成本。 3.極端氣候影響工地安全，為加強保障，恐提高各項保險金額，增加開發成本。 ","■	政策和法規風險：透過宣導與教育訓練方式，提升經營團隊及內部同仁對於氣候變遷相關議題的重視，並主動因應、積極落實節能減碳的工作模式，妥善及有效分配公司既有資源避免浪費。 ■	技術風險：除研發減碳技術及減碳工法，同時積極尋找低碳獎勵政策，取得獎勵容積平衡增加的成本。 ■	市場風險： (1).	選擇已具備淨零碳排相關條件或營運計畫的供應商，或與既有的供應商積極合作，共同因應氣候變遷所需的營運轉型。 (2).	取得綠建築指標，提升企業形象。 立即性／實體風險- ■	確實執行工地安全監控及職安衛相關計畫，降低災害發生時可能帶來的衝擊。 ■	土地評估時充分了解基地周圍環境，利用政府機關相關圖資系統確認基地是否為天災高風險地區。 ","","","",""
"=""4114""","健喬","本公司設置推動永續發展之責任單位「永續發展推動小組」，由副總經理擔任召集人，推動小組下設ESG辦公室及各工作小組，包括治理小組、環境小組、社會小組及產品小組。永續發展推動小組主責召集各永續面向與議題的工作小組，ESG辦公室負責各執行單位與召集人間的溝通協調、監督與追蹤工作進度，並由各工作小組開展氣候相關風險與機會的辨識工作，以及永續發展政策、制度或相關管理方針的具體推動計劃及執行。當永續發展推動小組完成識別、評估和管理氣候變遷對公司的潛在影響後，會於每年定期向董事會匯整報告執行成果，由董事會進行督導，以確保營運策略方向與氣候相關風險管理政策一致並能有效運作。","健喬信元依循氣候相關財務揭露(TCFD)的建議進行氣候相關風險與機會鑑別，發放問卷評估各風險與機會議題的發生可能性、衝擊程度等，並判別預估影響期程為短期（0-3年）、中期（3-10年）或長期（>10 年）。氣候風險與機會之辨識結果，及其如何影響企業之業務、策略及財務(短期、中期、長期)的說明如下： 一、轉型風險： 1. 總量/碳稅/碳費管制(中期)：各國政府正在逐步推動碳稅和碳邊境調整機制等政策，為跟隨此一國際趨勢，台灣政府已訂立淨零碳排放目標，並計劃在2025年開徵碳費。此外，金管會也提出「上市櫃公司永續發展路徑圖」，規範資本額50億元以下的企業，需於2027年完成集團母公司和合併報表子公司的溫室氣體盤查，並於2029年完成個體公司及合併報表子公司之確信。隨著溫室氣體排放和碳權買賣等相關法規的制定，預計將有更多細項法規因應而生。為了確保公司能夠遵守最新的規範，並有效的應對相關衝擊，預期可能會增加公司的合規成本及運營壓力。 2. 產品與服務強制法規(中期)：隨著溫室氣體排放相關規範日益嚴格，我們必須確保所提供的產品和服務符合銷售地區與該產品及服務相關的法規和規範，例如，投入資源更新或汰換原有設備，以達減碳規範；或是落實節能減排計畫並增設節能設施以因應《氣候變遷因應法》之淨零排放的規範。為了因應這些要求，除了資本支出之外，公司還需要增加人員成本，以進行溫室氣體排放相關法規的追蹤與檢視，俾利公司經營能符合新修訂之法規。若違反或未達成這些法規的要求可能將導致罰款，甚至被供應鏈要求限期改善，進而影響銷售。此外，我們也需要指派相關人員處理涉及政府機關之行政指導或行政救濟等事務；若沒有妥善處理產品與服務強制法規的問題，除了對營收的影響外，也可能會對公司的商譽造成負面影響。 二、實體風險(急性)： 1. 極端氣候引起的氣候事件(包括水災、颱風)(短期)：極端氣候事件，如颱風、洪水、旱災等，可能導致多方面的影響，包括人員傷害、設備損壞、原物料來源中斷和水質不穩定等情況，進而導致生產受阻或中斷，出貨遞延，影響營運收入。設備損壞還會影響產能，修復或更換設備需將會耗費時間和資金。此外，颱風、洪水等災害事件還可能導致人員無法到廠而影響工作製程和生管排程，進而影響供應鏈和物流作業，降低生產效率，並提高風險管理的成本，進而損害企業的聲譽和品牌形象。 三、實體風險(慢性)： 1. 降雨(水)模式變化和氣候模式的長期極端變化，例如造成水資源缺乏(短期)：氣候變遷引致的長期極端降雨和水循環變化可能增加水源風險，影響生產設施和供應鏈，特別是當水資源稀缺時，可能導致藥品生產中斷和產品交付延遲，面臨違約金風險。健喬信元部分廠區的水池僅能維持1至3天生產，停水超時可能停產。此外，生產設備依賴水冷卻，停水時需依賴備用系統，可能增加能源需求和成本。 2. 平均氣溫上升(短期)：全球氣溫上升對工廠運作帶來挑戰，包括藥品生產、儲存、品質控管及運輸的能源耗損。氣溫升高需更頻繁使用降溫設施，增加電費支出並加劇運輸與倉儲的產品品質風險。此外，氣候變化可能導致空調系統需人工調整或增強，增加成本與管理挑戰，需採取應對措施以保持生產和產品品質。 四、機會： 1. 資源使用效率-節能生產與運輸(長期)：透過採用低碳能源及改善設備和製程，如將燃料油換成天然氣、更新冰水機與循環泵，及使用低碳運具，我們能有效減少碳排放。此外，替換傳統照明為省電LED及更新變頻冷氣和冰機也有助於降低碳排。這些節能措施不僅降低電費，還減少未來碳費支出，同時提升對氣候變遷的適應韌性。 2. 資源使用效率-提升水資源使用效率(長期)：健喬信元已透過改進製程、設施水循環系統，及開發節水技術來提升水資源使用效率，這不僅減少了用水量和營運成本，也增強了對氣候變遷的適應性。此外，這些改善措施促進了永續營運模式的建立，提升了市場競爭力，並可能吸引對永續發展有興趣的投資者和客戶，開拓新的業務機會。 3. 再生能源開發-使用低碳、再生能源(長期)：健喬信元透過使用低碳及再生能源來取代傳統高碳能源，降低了碳足跡並減少對自然資源的依賴。參與政府的低碳能源補助計畫並投資於再生能源技術，如蒸氣加熱和太陽能設施，不僅降低了能源成本，提高了運營效率，也增強了市場變化的適應能力，並為應對未來氣候變遷挑戰提供了策略。","健喬信元鑑別的三項重大氣候風險與機會包括：「降雨(水)模式變化和氣候模式的長期極端變化」、「使用低碳、再生能源」及「節能生產與運輸」。針對降雨模式的變化，分析顯示氣候變遷可能造成缺水或政府限水，進而影響生產並導致產能損失。例如2021年台灣大缺水期間，政府的節水措施導致新竹、台中區廠區16個工作日無法生產，影響了醫藥供應。此外，極端降水亦可能導致水質不穩，增加生產成本和製程品質問題。停水導致的生產中斷亦可能需要支付違約金，因此需嚴密監控水資源使用及品質，以降低財務與供應鏈風險。","健喬信元依據「公司風險管理實務守則」，明確設定公司的風險管理目標、建立風險管理政策與程序、安排風險管理組織架構與職掌、並進行風險管理資訊之報導與揭露。健喬信元的氣候風險管理機制以公司的風險管理制度為基礎，我們將透過TCFD方法學辨識出之重要氣候風險與機會議題，整合至其現有的風險管理框架中，考量氣候變遷對經營策略、營運、財務、法律遵循等多方面的潛在影響，希望藉此將氣候風險議題管理常態化，以確保公司能夠有效的監管與應對潛在氣候危機。","","為了適應全球迫切的氣候風險與回應潛在機會，健喬信元針對重大氣候風險與機會項目，規畫了對應的調適因應作為，並設定對應的管理指標與目標，具體措施如下： 一、氣候風險(降雨(水)模式變化和氣候模式的長期極端變化，例如造成水資源缺乏) 1. 調適因應作為：為應對常態化缺水，我們於各廠區設置自來水槽或地下水井作為備用水源，確保停水時可暫時供應製程用水。2023年，我們更新了效能不佳的逆滲透（RO）和電去離子（EDI）模組，提高產水效率，減少耗水量12%並減少廢水。此外，建置了地下水處理設施，作為旱季的替代水源，並計劃持續優化水回收及地下水設施以應對未來的水資源挑戰。我們也強化製程中的水使用效率和水處理系統維護，定期檢視水資源使用情況，以預防漏水和設備損壞，並關注供水狀況以進行必要的改善。 2. 指標與目標：通過改善水資源使用效率，實現年節水2%。同時，我們優化了廠區水資源管理，包括回收水及地下水設施，以延長停水時的耐受時間。此外，我們建置了製程水循環系統並改造現有設備，進一步提升水利用效率。 二、氣候機會(使用低碳、再生能源)： 1. 調適因應作為：部分廠區已出租屋頂建置441.28KW太陽能光電系統，並與台電並電運轉，帶來租金收益。未來視需求，考慮將太陽能轉為自用以應對減碳政策。此外，已有廠區改用鍋爐（天然氣）蒸氣加熱系統，取代高碳排電加熱設備，以減少碳排放。我們將持續優化製程降低碳排量。自2023年起參與經濟部低碳升級轉型輔導，預期將獲得政府補助，降低能源成本並提升環保形象。 2. 指標與目標：積極推進太陽能發電自用與異業合作，改善能源效率，參與低碳能源計劃，並制定永續發展與治理規劃。 三、氣候機會(節能生產與運輸)： 1. 調適因應作為：我們持續改善廠區設備與製程，計劃汰換老舊或不符需求的設備，以降低碳排放、減少碳費支出並降低運營成本。此外，我們將導入新型高效設備，如大容量4,000L混合造粒線和德國高速打錠機，以提升產能和效率，減少能耗和材料使用。計劃擴建生產區域和升級產線設備，預計提升作業效率3倍，優化空間利用。同時，規劃使用低碳運具以達成節能生產與運輸的減碳目標。 2. 指標與目標：實施節能措施與設備改善，達成年節電2%。同時，採用節能運輸與採購策略，通過集中採購和減少出貨頻率來降低運輸成本和碳排放。","","健喬信元設有2050年完全消除或抵換所有範疇一與範疇二的碳排放、以實現碳中和之長期目標。由於健喬信元本年度尚未被納入主管機關強制規範溫室氣體盤查對象，故本公司先設定2026年及2027年分別完成健喬信元個體公司、健喬信元母子公司的溫室氣體盤查業務之目標，並會再依據盤查結果展開後續的具體年度減量目標。 目前我們尚未採用碳抵換或再生能源憑證(RECs)。"
"=""4116""","明基醫","本公司於109年底導入企業風險管理架構，並成立風險管理委員會，由總經理擔任召集人，各事業單位主管擔任小組成員，每年進行年度風險辨識與評估，針對高風險項目展開預防減緩措施，於每季進行追蹤，並定期向董事會報告。風險管理委員會將依循「TCFD」框架，針對『治理』、『策略』、『風險管理』、『指標與目標』的架構鑑別風險與機會。","根據本公司的財務規劃、策略方向、願景目標界定短（3 年內）、中（10 年內）、長（超過10 年）期風險與機會，結合永續發展的分析結果及永續趨勢，逐時調整營運規劃。","研擬如遇極端氣候事件水災（急性），風險成因為氣候變遷加劇造成工廠所處區域面臨淹水的頻率增加將造成原物料、產品或設備的損壞；造成潛在財務衝擊為產能受損、營收下滑、資本財損失；因應措施為改善排水系統、投入水患防治之相關資本支出。","透過氣候變遷相關財務揭露指引架構，分析氣候相關之國際趨勢、產業關注議題，辨識實體與轉型等氣候相關風險與機會，推動TCFD 流程包含以下四大步驟：（1）蒐集氣候風險與機會議題、（2）鑑別重大氣候風險、（3）分析財務衝擊、（4）研擬應對措施。","","","",""
